gx,gy,gz,ax,ay,az,label
-10687023,8778626,-91603052,-1352539,20507812,8979492,0
-19732824,-429771,9641221,-10180664,-366210936,1418457,10
-26526718,1478626,-13473283,-23339844,6567383,6665039,1
-70229008,27251908,-45038168,-12866211,26611328,8925781,0
-6843511,-8470992,27099238,2878418,-114990232,40722656,10
-22900764,45038168,-1908397,-13549804,20751954,900634736,0
-5561832,-7947328,-16450382,119384768,-53710936,8522949,10
11717557,9732824,4017557,-43945312,-22583008,10437012,1
-15254962,41007632,-5247328,437744136,7416992,79003908,1
-54190836,-7629771,-9251908,190917968,-7836914,52978516,10
6870229,83206104,-13740458,-12036133,24658204,898681664,0
10687023,78625952,61068704,-12817383,28076172,8977051,0
99236648,5038168,15267176,-125,214843736,89941408,0
-27267176,-10183207,5221374,31152344,-1394043,61157224,10
-7633588,8854962,22900764,-14086914,2368164,90600584,0
-8589313,-9129008,-184809168,27685548,-15136719,4609375,10
7633588,7480916,-6870229,-13574219,24902344,8874512,0
102771,-36732828,-52541984,-9667969,11484375,115478516,1
35335876,55748092,7819847,8886719,46875,9682617,1
3816794,16793894,8396947,-118896488,23925782,8894043,0
10687023,78625952,61068704,-12817383,28076172,8977051,0
-183206116,8854962,-7633588,-1303711,26367188,9055176,0
-3816794,10,-61068704,-1262207,2758789,90722652,0
13740458,740458,-8396947,-13891602,20996094,89282224,0
-5561832,-7947328,-16450382,119384768,-53710936,8522949,10
-14503818,13969466,-229007632,-14282226,18066406,90527348,0
-46564884,-28038168,-45969468,-60546876,8154297,10551758,1
91603052,-473282468,-198473292,-12524414,34423828,90722652,0
-16793894,8778626,61068704,-12719726,17089844,8918457,0
-8396947,1038168,-6870229,-13574219,175781252,8984375,0
62671756,-7064886,-12172519,-1328125,-2199707,76782224,1
-2519084,28244276,-2519084,-1340332,2368164,895751936,0
-22900764,9389313,-99236648,-119628904,1928711,9116211,0
-30480917,-5664122,12717557,-16333008,-1262207,13381348,10
-47419844,-55312976,-17587786,4519043,-29858398,13427734,10
-8396947,1038168,-6870229,-13574219,175781252,8984375,0
-15267176,8167939,-122137408,-12915039,2709961,90625,0
-16030534,9389313,-30534352,-13549804,25634766,8967285,0
-40389312,-40870228,33587788,4699707,-3330078,53710936,10
-8171756,-9056489,-11167939,-1977539,-3515625,10432129,10
-6680153,-10187023,-37633588,-1538086,14160156,11982422,10
32824428,-740458,-10,-119628904,28076172,8967285,0
-7245038,-9734351,-72366416,-13134766,-795898436,15136719,10
-11496183,18824426,74961832,3947754,-198242192,27246094,10
28396948,-31755726,-73511452,-14941406,43359376,79541016,1
-74274808,-2508397,221374052,-29052734,-13110352,15322266,10
-16793894,9694657,0,-11230469,3540039,8979492,0
-19725192,-18816794,18946566,-95947268,-6086426,9604492,1
-58015264,-42519084,-57267172,-79833984,15478516,62475584,1
9908397,10946565,11679389,-15844726,1171875,14196777,10
-28244276,6946565,-17557252,-12353516,20996094,90185544,0
122137408,12519084,412213736,-13085938,18310546,8925781,0
17557252,83206104,10610686,-118896488,22460938,8935547,0
-114503816,29007636,221374052,-12475586,1977539,89990232,0
20458016,38068704,4587786,5119629,-3515625,3972168,10
-9757252,-818855,15053435,-12670898,-25390624,182617184,10
-44648852,-4617557,-9847328,3618164,-9326172,48242188,10
-2610687,377099232,-15526717,-29785156,-4638672,16533203,10
-14503818,5038168,-7633588,-13208008,25878906,90405272,0
-4265649,-45717556,-11557252,460449232,-36132812,29907228,10
-12900764,1221374,30145038,-26000976,5319824,6750488,1
-25259542,-59862596,43129772,68359376,-119140624,9399414,10
-61068704,41297708,3740458,-13793946,29785156,89819336,0
-1908397,17068702,37580156,-17358398,24780274,87890624,1
58778624,2091603,-42519084,-11352539,390625,8779297,0
-26717558,412213736,-61068704,-1262207,20263672,90844728,0
-9084733,-10224428,-421145032,-10839844,-952148432,12712402,10
10687023,-14687023,-5393893,-15161133,-28100586,9260254,1
61068704,14885496,-6870229,-1352539,19042968,89746092,0
-16076336,-6159542,13938931,-11621094,-1459961,13552246,10
28419848,12931297,35267176,-2734375,-6105957,6921387,1
-1221374,-1740458,-11832061,-12915039,20507812,89208984,0
-54862596,-8321374,-10351145,9643555,-38842772,74731448,10
305572516,25167938,-9160305,5126953,-52075196,13520508,10
-4076336,46870228,12152672,389892568,-36132812,3486328,10
36816796,14261068,-63206104,33007812,-13134766,15893554,10
-13740458,45038168,-16030534,-13842774,26123046,8979492,0
-16793894,7557252,-1908397,-12670898,21240234,9033203,0
-396946584,-26717558,-15267176,-119384768,21728516,9067383,0
61679388,-13358779,-6176336,-15576172,-91308592,7866211,1
-3291603,-62778624,3053435,12451172,-637207,97998052,10
6870229,83206104,-13740458,-12036133,24658204,898681664,0
-22389312,-623969468,-3221374,19555664,-1887207,6887207,10
10068703,-4587786,-56488548,-122802732,3149414,8659668,0
53435112,9389313,-91603052,-13964844,1586914,8952637,0
3687023,-15427481,-62366416,-766601536,-14331054,16850586,10
-99236648,13587786,-7633588,-13598633,20263672,8894043,0
291984732,-2493893,9839695,-83496092,3955078,954101568,0
-91603052,5496183,-7633588,-13647461,28076172,8947754,0
-7099237,9106871,-171755732,-95458984,36865236,8955078,0
14503818,24732824,-91603052,-12792969,20996094,907959,0
-20725192,-14656489,-60992364,2397461,-3515625,22143554,10
15267176,14274809,221374052,-12036133,29052734,89746092,0
58778624,2091603,-42519084,-11352539,390625,8779297,0
687022932,-10305344,-14832061,-12207031,-22387696,11430664,1
51564884,-7412214,11030535,2800293,7006836,7963867,10
19862594,-8885496,21221372,-30761718,-111083984,16025391,10
-21374046,5038168,-2977099,-13134766,2709961,8991699,0
14405344,-8419084,-43129772,-20947266,-2709961,10964356,1
7633588,77099232,-16793894,-13500976,18066406,89941408,0
-419847336,11374046,-7633588,-12719726,234375,9033203,0
-6870229,6870229,-5496183,-11035156,36621092,885498064,0
-9084733,-10224428,-421145032,-10839844,-952148432,12712402,10
-3785496,10412213,-3979389,168701168,28588868,6542969,1
-3312977,-358778632,-4778626,-11254883,397949216,87475584,0
15725191,8885496,31778626,-10986328,21850586,744384736,1
-7633588,15496184,610687,-15185547,48828124,92749024,0
61068704,-129771,13740458,-12084961,234375,9055176,0
0,10,-10687023,-13476562,1953125,8977051,0
-7252672,-10455725,-45343512,34179688,-99853512,9975586,10
-3785496,10412213,-3979389,168701168,28588868,6542969,1
-15267176,9389313,-45801528,-13476562,17089844,9055176,0
44503816,35755724,12374045,366210936,-3022461,5144043,10
7703817,114198472,45129772,-57617188,-399414036,10688476,1
25122138,37664124,-29717558,-9643555,-12036133,943115264,1
-45564884,-44717556,51374044,-8203125,-17114258,12966308,10
45801528,473282468,-7633588,-13500976,2368164,8972168,0
24923664,12824428,-13061069,7446289,118652344,10422363,1
-13740458,71755732,99236648,-13183594,175781252,8996582,0
13740458,-9541985,-8091603,-15136719,-10498047,92871096,0
-15267176,86259544,-129771,-1340332,16113282,90185544,0
-2977099,14351145,15267176,-115234376,234375,9057617,0
236641232,9465649,-366412232,-12231445,26367188,8947754,0
5061832,51030532,10526717,-2758789,-2590332,1999939,10
-7766412,-8073283,-14038168,30297852,-1953125,412109368,10
-1667939,-14137404,-4432061,-64941408,5576172,8901367,1
-2091603,19770992,-15725191,-11035156,3857422,86694332,0
-40458016,1259542,-8396947,-13720703,16113282,9001465,0
13740458,740458,-8396947,-13891602,20996094,89282224,0
473282468,28854962,14503818,-13061524,24902344,8845215,0
7739695,5710687,14282443,-9790039,-20458984,13300781,10
-14503818,78625952,-22900764,-14135742,2319336,9030762,0
291984732,-2493893,9839695,-83496092,3955078,954101568,0
-244274816,778625968,-1908397,-13061524,16601562,89990232,0
-50458016,-528854968,-77557256,1418457,-23388672,6621094,10
24793894,-19213742,5912214,-191894532,-6225586,11411133,1
-15267176,793893168,-129771,-13964844,24902344,90722652,0
-142595432,28137406,32427484,-20263672,33984376,73828125,1
-8396947,7633588,-3129771,-125,234375,8984375,0
-25259542,-59862596,43129772,68359376,-119140624,9399414,10
229007632,8167939,-6870229,-13647461,22216796,89404296,0
17877862,19770992,20992368,-19799804,42236328,9555664,1
-26717558,11755725,-91603052,-13842774,1977539,8937988,0
-15320611,3572519,-50229008,49780272,-31591796,5444336,10
-61068704,41297708,3740458,-13793946,29785156,89819336,0
-4274809,54198476,30534352,-12548828,21728516,8935547,0
4123664,890687,14358779,35473632,-39819336,34057616,10
-122137408,55725192,-129771,-13110352,17333984,9055176,0
45801528,-83206104,-9541985,-11694336,29785156,8935547,0
-1667939,-14137404,-4432061,-64941408,5576172,8901367,1
-4091603,-46541984,-25396946,33618164,-47851564,5595703,10
25122138,37664124,-29717558,-9643555,-12036133,943115264,1
10687023,778625968,-7633588,-12182617,29296875,89501952,0
-70229008,27251908,-45038168,-12866211,26611328,8925781,0
473282468,28854962,14503818,-13061524,24902344,8845215,0
7064886,5051145,18465648,-9033203,-2043457,16311035,10
39389312,-14465649,-29389312,237304684,-29833984,7084961,10
1832061,2906107,-640458,3881836,-14038086,10668945,10
45496184,-14641221,-10984733,-10864258,3635254,94873048,1
25801528,60534352,-43305344,8056641,-16259766,6948242,1
29007636,-15267176,22900764,-11791992,28320312,891601536,0
33816792,-4854962,-41137404,-1586914,91552732,9614258,1
36068704,181603052,80061064,-22607422,14672852,638916,1
7633588,4961832,0,-13696289,20019532,8937988,0
-1221374,-1740458,-11832061,-12915039,20507812,89208984,0
-65038168,-19038168,-2151145,-1274414,214843736,7697754,1
15267176,12290076,45038168,-12524414,25146484,9042969,0
-18305344,-86145032,-1908397,208007816,-23657226,5891113,10
-122137408,70229008,-15267176,-1262207,234375,90356448,0
-458854968,-6835114,-53435112,-546875,75683592,12099609,10
-9948855,-115381672,-2057252,-17089844,-7788086,12653808,10
-79541984,7099237,-10076336,-12207031,-14892578,940917936,0
-29534352,-3108397,-19770992,-15942383,10205078,16166992,10
-51519084,-8891603,-540458,19580078,-27294922,67871096,10
-61068704,41297708,3740458,-13793946,29785156,89819336,0
-29007636,366412232,-67175576,-12207031,18066406,9091797,0
-722290036,55305344,9076336,949707,66748044,7324219,1
-7296183,-13457252,-20564886,20214844,-365722668,67456056,10
14782444,22796184,12694656,-20898438,-5834961,15603027,10
36755724,26778626,90175576,-19482422,-78344728,13041992,1
-229007632,6183206,15267176,-13989258,1928711,900634736,0
-458854968,-6835114,-53435112,-546875,75683592,12099609,10
129771,519084,-206106868,-123046872,2319336,8991699,0
63053436,99061064,480916,1105957,32714844,7312012,10
-7836641,-10200764,-97786252,8984375,-2368164,86816408,10
-7836641,-10200764,-97786252,8984375,-2368164,86816408,10
15267176,1038168,99236648,-13452148,24658204,900634736,0
-16793894,9694657,0,-11230469,3540039,8979492,0
86740456,25012978,14832061,-78125,-200195316,5661621,10
-44648852,-4617557,-9847328,3618164,-9326172,48242188,10
22900764,5114504,122137408,-12524414,22216796,89501952,0
-7051145,-6234351,-4885496,-9765625,-61279296,13647461,10
-183206116,10534351,-30534352,-13500976,1977539,8918457,0
15517556,16914504,32549616,-114990232,-246582032,9741211,10
-7633588,10305344,-6870229,-13549804,22216796,8913574,0
35335876,55748092,7819847,8886719,46875,9682617,1
-13740458,236641232,-2519084,-10522461,27832032,89501952,0
21137406,40305344,-29992366,-24414062,4296875,10644531,1
36709924,-1378626,-5216794,41259764,-9814453,6887207,1
-58374048,-63419844,-57099236,-61279296,-6713867,13859863,10
99236648,5038168,15267176,-125,214843736,89941408,0
-40458016,1259542,-8396947,-13720703,16113282,9001465,0
18862594,5801527,22862594,12841797,-5998535,92041016,1
19603054,234427484,3850382,-33691408,-28222656,952148432,1
17717558,42427484,16625954,8520508,-19702148,10830078,10
105259544,16514504,4916794,-183349616,214111332,17434082,10
-17557252,343511468,22900764,-13623047,22216796,8967285,0
43946564,6567175,-25496182,2944336,-5114746,6750488,10
-21374046,5038168,-2977099,-13134766,2709961,8991699,0
55419844,-5412214,-47099236,-14501953,24169922,91748052,0
25122138,37664124,-29717558,-9643555,-12036133,943115264,1
-7361069,-9696947,30648856,-36132812,-8984375,1510498,10
428854968,8610687,13625955,1743164,-2614746,48535156,10
-183206116,10534351,-30534352,-13500976,1977539,8918457,0
32862596,15946565,3132061,-23242188,75927736,929931664,1
-61068704,41297708,3740458,-13793946,29785156,89819336,0
58702292,13992367,4210687,-3371582,3791504,8015137,1
-83206104,-8244275,1519084,-11206055,3491211,8913574,0
6934351,8147328,-26335878,-122558592,37109376,16333008,10
18923664,-9435115,-29671754,-1340332,80322264,8676758,1
-458854968,-6621374,-3480916,-732421868,-28808594,11401367,10
-4512214,-69816792,-14351145,11645508,-11254883,7937012,10
-10763359,-5954198,-28244276,-12792969,25878906,9152832,0
66564884,-16969466,9854961,-1027832,15625,16992188,10
-2832061,2427481,-229007632,-12133789,2734375,8820801,0
291984732,-2493893,9839695,-83496092,3955078,954101568,0
-6474809,-9848855,-19007634,26464844,-2763672,5656738,10
-32824428,83206104,-3129771,-12963867,21972656,9030762,0
20549618,54717556,758015236,21362304,-25854492,8659668,10
15267176,12290076,45038168,-12524414,25146484,9042969,0
30534352,90076332,-114503816,-12036133,2709961,89501952,0
8396947,488549632,-129771,-12451172,1928711,89819336,0
67709923,3042748,9236641,337402336,-2241211,515625,10
21374046,23061832,-3414504,-5317383,9001465,3557129,1
-1278626,-13129771,77557256,37280272,-23706054,50512696,10
-36267172,-8423664,8519084,7348633,9082031,11694336,10
-419847336,6793893,-33587788,-1262207,24902344,9038086,0
-19343512,-3782443,-40,392333984,-23339844,344482432,10
-32824428,83206104,-3129771,-12963867,21972656,9030762,0
473282468,28854962,14503818,-13061524,24902344,8845215,0
15335877,5172519,34221376,-190673832,29882812,80737304,1
-7570992,-13954199,-6608397,-18554688,1850586,10651856,1
8187023,8140458,14015267,-10058594,-31347656,13811035,10
15267176,5801527,-244274816,-140625,24414062,9020996,0
-16030534,488549632,-15267176,-123046872,29541016,8967285,0
-45801528,-370229,-32061068,-12060547,28564454,891601536,0
129771,58778624,-3816794,-12792969,16601562,8947754,0
-259542,10305344,-21374046,-14135742,16357422,89819336,0
-50580156,-6625954,99236648,24926758,53344724,8178711,1
-29007636,20458016,-32824428,-12451172,175781252,89501952,0
7633588,18625954,-60305348,-12915039,21972656,9050293,0
5970229,7019847,-4249618,-5810547,-20092774,7783203,1
3687023,-15427481,-62366416,-766601536,-14331054,16850586,10
18778626,-17633588,-86259544,-12353516,29052734,9094238,0
-221374052,1389313,-13740458,-118896488,2319336,8955078,0
-3816794,6259542,53435112,-12036133,29296875,889648464,0
31175574,8992367,345038168,25195312,-1904297,4165039,10
-4076336,46870228,12152672,389892568,-36132812,3486328,10
-50458016,-528854968,-77557256,1418457,-23388672,6621094,10
14782444,22796184,12694656,-20898438,-5834961,15603027,10
-32961834,-9501527,-51679388,8081055,-53466796,9074707,10
-13442748,24877862,-25877862,-13232422,-20239258,10756836,1
-32816796,-49549616,-345038168,40283204,-14477539,12177734,10
14361068,16874046,53129772,-234375,8618164,10593262,10
-114503816,8396947,-7633588,-1274414,20507812,90649416,0
54198476,3820611,15351145,50878908,-32885742,14257812,10
1908397,22748092,-2206107,-1184082,24414062,8911133,0
8187023,8140458,14015267,-10058594,-31347656,13811035,10
8007633,18778626,-7735878,61035156,-13598633,9172363,1
-69938936,-11961832,23343512,9033203,-4375,13183594,1
-22900764,419847336,-99236648,-14501953,2734375,889648464,0
-244274816,778625968,-1908397,-13061524,16601562,89990232,0
-6870229,10229008,7633588,-13574219,25146484,891601536,0
-129771,4961832,-1908397,-13012696,28808594,8952637,0
-4351145,16717557,-114503816,-119384768,30517578,8947754,0
-53435112,40458016,7633588,-11206055,22949218,9003906,0
9122137,11564885,-12045801,-16723633,342041032,6296387,1
61068704,-129771,13740458,-12084961,234375,9055176,0
-29007636,20458016,-32824428,-12451172,175781252,89501952,0
-33091604,-6458778,2793893,33984376,-2998047,6813965,10
-7633588,11221374,-198473292,-13232422,18554688,898681664,0
-17725192,-54335876,-44732824,871582,-2512207,921875,10
-51862596,-3835878,172519084,-107421868,53710936,11582031,10
